sku,detalle,costo,venta,desde,hasta,empresa_id
40400033264,TRUTRO LARGO SUPER POLLO CONG 800GR,1968,2873,1-9-2020,2-12-2020,3
40400034596,MERLUZA FILETE SIMPLE IMP FRIOSUR KG,2889,4218,1-9-2020,2-12-2020,3
40400034650,TE HIERBAS SURTIDAS SUPREMO 20 BL,711,1038,1-9-2020,2-12-2020,3
40400034928,"LECHE POLVO 26% NIDO 1,5KG",7475,10914,1-9-2020,2-12-2020,3
40500010010,CAJA DE 35 LIBRAS Nuevas,1,1,1-9-2020,2-12-2020,3
40500010012,CAJA ABISAGRADA UN,1,1,1-9-2020,2-12-2020,3
40500010013,CAJA DE 70 LIBRAS Nuevas,1,1,1-9-2020,2-12-2020,3
40500010020,CAJA CARTON Nueva,1,1,1-9-2020,2-12-2020,3
40500020081,PA#O DE LOZA UN ,600,1193,1-9-2020,2-12-2020,3
40500020100,FOSFOROS CAJITA COPIHUE UN,1247,1821,1-9-2020,2-12-2020,3
40200000008,ALCOHOL 70# DIFEM PHARMA LT,1640,2394,1-9-2020,2-12-2020,4
40200000013,CIF CREMA 750GR UN,1866,2724,1-9-2020,2-12-2020,4
40200000018,CLORO GEL INGENIX 900ML UN,959,1400,1-9-2020,2-12-2020,4
40200000020,CLORO ROPA COLOR CLOROX 960CC UN,1828,2669,1-9-2020,2-12-2020,4
40200000026,DESINFEC. W.C. PAST.AZUL HARPIC 45GR,1278,1866,1-9-2020,2-12-2020,4
40200000029,DESODORANTE AMBIENTAL SAPOLI 360ML,910,1329,1-9-2020,2-12-2020,4
40200000032,DETERGENTE OMO 400GR,1059,1546,1-9-2020,2-12-2020,4
40200000093,ESCOBILLON PLASTICO PROASIN UN,947,1383,1-9-2020,2-12-2020,4
40200000097,ESPONJA AMARILLA C/FIBR.VERDE VANNI UN,223,326,1-9-2020,2-12-2020,4
40200000112,INSECTICIDA CASA JARDIN RAID 360CC UN,2488,3632,1-9-2020,2-12-2020,4
40200000120,LAVALOZA QUIX LIQUIDO 750ML,1929,2816,1-9-2020,2-12-2020,4
40200000121,LIMPIA PISO POET LAVANDA 900CCX12U,999,1459,1-9-2020,2-12-2020,4
40200000124,LIMPIA VIDRIO VIRGINIA 250CC,430,628,1-9-2020,2-12-2020,4
40200000125,LIMPIADOR 8M MEDITERRANEO DIVERSEY 5LT,4308,6290,1-9-2020,2-12-2020,4
40200000127,LUSTRA MUEBLES ARELA 250GRS UN,778,1136,1-9-2020,2-12-2020,4
40200000167,PA#O CELULOSA AMARILLO 3M VANNI UN,1764,2576,1-9-2020,2-12-2020,4
40200000168,PA#O CELULOSA AZUL 3M VANNI UN,1764,2576,1-9-2020,2-12-2020,4
40200000169,PA#O CELULOSA ROSADO 3M VANNI UN,1764,2576,1-9-2020,2-12-2020,4
40200000171,PA#O MULTIUSO AMARILLO VANNI UN,2088,3049,1-9-2020,2-12-2020,4
40200000186,"SUMA STAT PLUS D1 BAC DIVERSEY 1,5KG",8660,12644,1-9-2020,2-12-2020,4
40200000195,TRAPERO DOBLE C/OJAL VANNI UN,1010,1475,1-9-2020,2-12-2020,4
40200000198,VIRUTILLA PARRILLA SBRITE VANNI UN,667,974,1-9-2020,2-12-2020,4
40200000201,ALUSA FOIL ALUMINIO 30CM X100MT VANNI UN,3425,5001,1-9-2020,2-12-2020,4
40200000203,ALUSA PLAST FILM 28CM X300MT VANNI UN,3823,5582,1-9-2020,2-12-2020,4
40200000222,BOLSA BASURA 50X70CM VANNI UN,240,351,1-9-2020,2-12-2020,4
40200000223,BOLSA BASURA 70X90CM VANNI UN,420,613,1-9-2020,2-12-2020,4
40200000275,"CARBON 2,5KG AGUAS CLARAS UN",2340,3416,1-9-2020,2-12-2020,4
40200000328,GORRO COFIA DESECHABLE BLANCA VANNI UN,2490,3635,1-9-2020,2-12-2020,4
40200000333,GUANTES LATEX TALLA L VANNI UN,5916,8635,1-9-2020,2-12-2020,4
40200000334,GUANTES LATEX TALLA M VANNI UN,5916,8635,1-9-2020,2-12-2020,4
40200000335,GUANTES LATEX TALLA S VANNI UN,5916,8635,1-9-2020,2-12-2020,4
40200000349,MASCARILLA DESECHABLE VANNI UN,950,1387,1-9-2020,2-12-2020,4
40200000360,PAPEL HIG 2/HJ ELITE HABIT 20MT UN,2827,4128,1-9-2020,2-12-2020,4
40200000365,PAPEL HIG ELITE JUMBO 500MT ELITE UN,1139,1663,1-9-2020,2-12-2020,4
40200000414,SERVILLETA DISPENSADOR S/L ELITE 150UN,250,365,1-9-2020,2-12-2020,4
40200000415,SERVILLETA ELITE COCTEL 24CM 120UN,234,342,1-9-2020,2-12-2020,4
40200000458,TOALLA ELITE JUMBO DISPENSADOR 300MT UN,3584,5233,1-9-2020,2-12-2020,4
40200000610,JABON LIQ ACEITE ALMENDRAS 340CC UN,1445,2110,1-9-2020,2-12-2020,4
40200000612,JABON LIQ LE SANCY 340ML,161,235,1-9-2020,2-12-2020,4
40200000615,JABON LIQ. SIMONDS AVENA 360ML UN,1176,1717,1-9-2020,2-12-2020,4
40200004071,BOLSA BASURA 115X150CM VANNI UN,1460,2132,1-9-2020,2-12-2020,4
40200004271,PALA RECOLECTORA BASURA UN,760,1110,1-9-2020,2-12-2020,4
40200004319,SOFT CARE JBN ANTIBACTERIAL ESPUMA 700ML,3595,5249,1-9-2020,2-12-2020,4
40200004528,BOLSA BASURA 100X120CM VANNI UN,1020,1490,1-9-2020,2-12-2020,4
40200004550,MASCARILLA DESECHABLE GOLDEN,3950,5767,1-9-2020,2-12-2020,4
40200004551,MASCARILLA 3PLGBCA C/ELAST CJA 50UNDS,28000,39831,1-9-2020,2-12-2020,4
40400000001,"AGUA MINERAL C/G CACHANTUN 1,6LT",501,731,1-9-2020,2-12-2020,4
40400000029,"AGUA MINERAL S/G CACHANTUN 1,6LT",501,731,1-9-2020,2-12-2020,4
40400000050,AGUA PURIF S/G MANANTIAL 20LT,2800,4088,1-9-2020,2-12-2020,4
40400000050,BIDON DE AGUA 20 LTS,4088,5968,1-9-2020,2-12-2020,4
40400000070,"BEB. BILZ 1,5LT",781,1140,1-9-2020,2-12-2020,4
40400000078,"BEB. COCA COLA 1,5LT",857,1251,1-9-2020,2-12-2020,4
40400000090,"BEB. COCA COLA LIGHT 1,5LT",850,1241,1-9-2020,2-12-2020,4
40400000103,"BEB. COCA COLA ZERO 1,5LT",850,1241,1-9-2020,2-12-2020,4
40400000115,"BEB. FANTA 1,5LT",850,1241,1-9-2020,2-12-2020,4
40400000138,"BEB. FANTA ZERO 1,5LT",850,1241,1-9-2020,2-12-2020,4
40400000154,"BEB. KEM PINA 1,5LT",781,1140,1-9-2020,2-12-2020,4
40400000159,"BEB. LIMON SODA 1,5LT",781,1140,1-9-2020,2-12-2020,4
40400000199,"BEB. SPRITE 1,5LT",850,1241,1-9-2020,2-12-2020,4
40400000211,"BEB. SPRITE ZERO 1,5LT",850,1241,1-9-2020,2-12-2020,4
40400000266,JUGO DAMASCO CJ COLUN 200CC,132,193,1-9-2020,2-12-2020,4
40400000280,JUGO DURAZNO COLUN 200CC,132,193,1-9-2020,2-12-2020,4
40400000335,JUGO MANZANA CJ COLUN 200CC,132,193,1-9-2020,2-12-2020,4
40400000344,JUGO NARANJA CJ COLUN 200CC,132,193,1-9-2020,2-12-2020,4
40400000365,JUGO PI#A CJ COLUN 200CC,132,193,1-9-2020,2-12-2020,4
40400000392,"NECTAR DURAZNO LIGHT PET ANDINA 1,5LT",644,940,1-9-2020,2-12-2020,4
40400000406,"NECTAR NARANJA LIGHT PET ANDINA 1,5LT",644,940,1-9-2020,2-12-2020,4
40400000414,"NECTAR PI#A LIGHT ANDINA 1,5LT",644,940,1-9-2020,2-12-2020,4
40400000489,GANSO VAC VACIO REF MARFRIG KG,4960,7242,1-9-2020,2-12-2020,4
40400000492,GUATITAS JULIANA VAC PRODEA CONG 5KG,4401,6425,1-9-2020,2-12-2020,4
40400000493,HAMB VACUNO 100GR LA CRIANZA UN,342,499,1-9-2020,2-12-2020,4
40400000497,HIGADO VACUNO CONG ABAROA KG,1365,1993,1-9-2020,2-12-2020,4
40400000499,LOMO LISO VAC VACIO MARFRIG KG,5912,8632,1-9-2020,2-12-2020,4
40400000500,LOMO VETADO VAC VACIO MARFRIG KG,6440,9402,1-9-2020,2-12-2020,4
40400000503,OSOBUCOVAC PORC 190-210GR 5KG,5377,7850,1-9-2020,2-12-2020,4
40400000506,POSTA ROSADA VAC VACIO MARFRIG KG,5206,7601,1-9-2020,2-12-2020,4
40400000508,TAPAPECHO VAC VACIO MARFRIG KG,4102,5989,1-9-2020,2-12-2020,4
40400000537,PECHUGA POLLO 1/2 DESH AGROSUPER KG,2849,4160,1-9-2020,2-12-2020,4
40400000546,POLLO ENTERO CONG AGROSUPER KG,1829,2670,1-9-2020,2-12-2020,4
40400000553,TRUTRO CORTO POLLO CONG AGROSUPER KG,1918,2800,1-9-2020,2-12-2020,4
40400000554,TRUTRO ENTERO POLLO AGROSUPER KG,1708,2494,1-9-2020,2-12-2020,4
40400000568,HAMB CERDO 100GR LA CRIANZA UN,385,562,1-9-2020,2-12-2020,4
40400000571,LOMITO CERDO 80G-100G EL MONTE KG,3252,4748,1-9-2020,2-12-2020,4
40400000583,CHORITOS CONG FRIOSUR,2674,3904,1-9-2020,2-12-2020,4
40400000589,MARISCO SURTIDO SIMPLE FRIOSUR KG,2773,4049,1-9-2020,2-12-2020,4
40400000601,REINETA FILETE S/PIEL FRIOSUR KG,4530,6614,1-9-2020,2-12-2020,4
40400000605,SALMON FILETE CONG FRIOSUR KG,5649,8248,1-9-2020,2-12-2020,4
40400000608,SURTIDO MARISCO ESPECIAL FRIOSUR KG,2937,4288,1-9-2020,2-12-2020,4
40400000628,CHORIZO PARRILLERO LLANQUIHUE 500GR,2387,3485,1-9-2020,2-12-2020,4
40400000634,COSTILLAR AHUM. CORTE CRUZ LLANQUIHUE KG,6406,9353,1-9-2020,2-12-2020,4
40400000644,JAMON P. MOLDE LAM A/V LLANQUIHUE 200GR,1161,1695,1-9-2020,2-12-2020,4
40400000649,JAMON PAVO COC/LAM A/V LLANQUIHUE 200GR,1443,2107,1-9-2020,2-12-2020,4
40400000661,JAMON SANDWICH LAMINADO LLANQUIHUE KG,5738,8377,1-9-2020,2-12-2020,4
